Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change
AAPL,-5.00E-05,21261.74242,1403275,131.01,-0.004579803,131.3625,131.6985,130.7406,-0.004361975,-0.006221028,0.00177661
AAPL,0.000153583,16421.13636,1083795,130.77,0.011279345,130.4125,130.7132,130.969675,0.012715422,0.010278227,0.003131641
AAPL,0.000169625,15492.29577,1099953,132.14,0.014530044,132.06075,132.0929,131.4146,0.013264729,0.010213267,0.004868371
AAPL,-4.10E-05,11722.1791,785386,133.94,-0.002090488,133.9795,133.6976,132.264625,-0.001367747,0.000679145,0.006658432
AAPL,-0.000109069,15119.63768,1043255,134.26,-0.006926858,134.07075,133.9514,133.2827,-0.005715266,-0.003363907,0.003328639
AAPL,-5.10E-05,11668.36364,770112,133.775,-0.004634648,133.4115,133.4276,133.73925,-0.002825843,-0.001790484,-0.001119155
AAPL,-4.82E-05,13541.98551,934397,135.01,-0.003036812,134.164,133.5611,133.650925,0.005323708,0.010008902,0.002430585
AAPL,6.55E-05,26368.06061,1740292,135.51,0.006051214,135.09925,134.9761,134.0954,0.008876807,0.009794327,0.006736622
AAPL,1.29E-05,15644.14493,1079446,136.765,0.00157204,136.43325,136.3652,135.201475,0.004742246,0.004130819,0.00690562
AAPL,5.91E-05,12416.31343,831893,136.56,0.005418864,136.8,136.9037,136.253175,0.001487573,-0.001929824,0.002725074
AAPL,0.000105685,16985.9697,1121074,138.82,0.007959948,138.17675,137.2728,136.781625,0.010893656,0.016352839,0.006624062
AAPL,-0.00010259,15811.54286,1106808,142.89,-0.0060886,141.45825,140.3286,138.073425,0.003274818,0.009199835,0.012503854
AAPL,9.38E-05,20936.63636,1381818,143.785,0.00587683,143.19725,142.3391,140.288925,0.008844444,0.013390558,0.013675527
AAPL,6.01E-05,14139.17647,961464,142.145,0.008336558,142.734,143.6835,142.378075,0.002432847,-0.003305877,0.004689802
AAPL,7.42E-05,16028.45455,1057878,144.3,0.005370755,143.619,143.4839,143.192575,0.009857679,0.011725357,0.00511514
AAPL,-1.29E-05,11307.22727,746277,144.65,-0.000345662,144.99425,145.0414,144.003075,-0.002632863,-0.002755075,0.003672317
AAPL,-7.45E-05,11407.77273,752913,146.7,-0.007396046,145.52675,144.9602,144.7001,0.001759127,0.008981776,0.005222871
AAPL,0.00013091,33248.40909,2194395,148.28,0.006946318,147.58675,146.5717,145.668,0.011762574,0.016967805,0.00907423
AAPL,-1.29E-05,19282.34848,1272635,148.775,-0.002016468,149.2,149.1702,147.326125,-0.007962466,-0.008605606,0.004937346
AAPL,-0.000196332,13496.1194,904240,148.45,-0.015426069,148.8185,148.2153,148.2548,-0.015570981,-0.006777978,-0.000455803
AAPL,-4.46E-05,16782.27273,1107630,142.4,0.00059691,143.6685,145.7937,147.741775,-0.01055381,-0.023955082,-0.013894174
AAPL,0.000126683,12176.38889,876700,144.52,0.009618046,143.43175,142.6511,145.432725,0.02090367,0.027103892,-0.004901235
AAPL,-1.57E-05,11433.84058,788935,145.455,-0.000790623,145.5325,146.2322,144.551625,-0.001700651,-0.006908875,0.003047354
AAPL,-6.27E-05,10809.14286,756640,147.48,-0.003661513,146.32125,145.6637,145.307225,0.003916041,0.009867936,0.006892293
AAPL,1.52E-05,10310.84286,721759,148.04,0.002094029,147.38575,147.266,146.36655,0.006952843,0.007575408,0.005970456
AAPL,-3.68E-05,11353.48485,749330,149.13,-0.001139945,148.93175,148.6437,147.519,0.002321533,0.004511459,0.006142599
AAPL,-0.000146203,23130.14474,1757891,147.31,-0.012287014,148.4285,148.9685,148.4683,-0.012905204,-0.017262039,-0.003023204
AAPL,-0.000187183,14648.12121,966776,146.39,-0.009768427,145.00675,145.9884,147.711625,0.001280975,-0.007571149,-0.008825981
AAPL,-3.35E-07,7318,490306,145.87,-0.007061082,145.75675,145.1595,146.195225,-0.000284721,0.004572212,-0.003742427
AAPL,0.000101602,7809.439394,515423,144.72,0.008015478,145.06,145.5415,145.551225,0.007000551,0.001253251,-0.000551181
AAPL,-5.05E-05,8872.651515,585595,145.895,-0.002570342,145.894,145.8917,145.5463,-0.000685429,-0.000204261,0.001012908
AAPL,0.000104222,11106.69697,733042,146.12,0.008486176,145.706,145.8547,145.684275,0.011914403,0.011461406,0.004103909
AAPL,-7.50E-05,7632.666667,503756,147.07,-0.000509961,147.269,147.5214,146.4009,-0.001599115,-0.002853145,0.002223176
AAPL,-3.90E-05,8527.166667,562793,147.36,-0.002103692,147.0385,147.0765,146.80135,-6.12E-05,0.000854657,0.002862031
AAPL,-7.17E-05,7771.530303,512921,146.88,-0.005242375,146.70075,147.0044,147.1608,-0.005485657,-0.006974621,-0.002555538
AAPL,-2.68E-05,6702.924242,442393,146.44,-0.002014477,146.1985,146.0208,146.724875,-0.001114923,-0.000282836,-0.002625151
AAPL,-0.000139054,7871.80303,519539,146.86,-0.008851968,146.70325,146.2676,146.327575,-0.007559478,-0.004336572,-0.002456133
AAPL,9.11E-06,8570.787879,565672,145.81,0.000342912,145.87925,145.706,145.9642,0.000282768,0.002559949,-1.87E-05
AAPL,0.000171548,13408.92424,884989,147.55,0.00904778,146.6165,146.2822,146.034475,0.014408337,0.014710607,0.004951913
AAPL,-2.83E-05,6911.863636,456183,149.095,-0.000167678,148.929,148.6559,146.9739,0.000329016,0.001172506,0.006711736
AAPL,0.000392982,13203.14493,911017,146.75,0.032231687,148.644,148.8211,148.09545,0.014696187,0.008634528,0.005810948
AAPL,5.86E-05,11133.69697,734824,150.49,-0.001760914,150.7305,150.4822,149.10285,-0.005353926,-0.004556021,0.002972948
AAPL,-0.000342337,15052.8806,1008543,149.85,-0.024758091,149.9595,149.8188,149.6333,-0.016289398,-0.011624042,-0.000477668
AAPL,5.97E-05,12827.18182,846594,146.09,0.004243959,145.67975,147.0668,149.21805,0.007202442,-1.77E-05,-0.008078781
AAPL,-3.81E-05,6261.492537,419520,148.13,0.000270033,147.40125,147.0732,147.89,0.003639725,0.005249087,-0.003643417
AAPL,4.58E-05,6773.833333,447073,149.26,0.002813882,148.5915,148.142,147.383875,0.009134103,0.011784639,0.006596719
AAPL,-5.73E-05,4910.757576,324110,150.465,-0.005549463,150.25325,150.0642,148.54825,-0.003856822,-0.002668858,0.005341026
AAPL,5.95E-06,8476.833333,559471,148.63,-0.001782951,149.34875,149.5249,149.42425,-0.006997046,-0.008849362,-0.000860135
AAPL,-6.78E-05,6208.298507,415956,147.89,-0.002299006,148.46025,148.2489,149.204425,-0.004619082,-0.001341663,-0.004325777
AAPL,6.67E-05,7632.409091,503739,147.93,0.004596769,147.611,147.8291,148.425125,0.006569632,0.004677022,-0.001610745
AAPL,0.00013897,12422.33333,819874,151.74,0.008830895,150.07725,149.1863,148.359375,0.020272893,0.025470837,0.009954376
AAPL,3.69E-05,15411.62121,1017167,151.455,0.002145852,152.276,152.7876,150.062,-0.000293874,-0.003098419,0.009369127
AAPL,-0.000205771,11758.06061,776032,154.67,-0.013706601,153.6595,152.836,151.882025,-0.005050127,0.004301997,0.007517512
AAPL,4.44E-05,9901.727273,653514,153.62,0.000585861,153.5005,153.4504,153.092275,-0.001307813,-0.001723032,0.001877462
AAPL,6.27E-05,8663.212121,571772,154.05,0.001493022,153.75125,153.3179,153.4743,0.002533313,0.004846792,0.001176581
AAPL,0.000112986,9786,645876,155.66,0.006681228,155.07175,154.4516,153.76445,0.011739727,0.015281163,0.00644541
AAPL,-6.40E-05,9782.287879,645631,155.44,-0.002123006,156.148,156.6041,154.924125,-0.008666457,-0.012340035,0.002265948
AAPL,-0.000172035,6091.227273,402021,155.625,-0.010248996,155.197,154.9012,155.3655,-0.005894122,-0.002120707,-0.000515719
AAPL,-0.000546676,24048.47761,1611248,154.74,-0.036965232,154.7395,154.5704,155.1619,-0.034527383,-0.030314989,-0.011399383
AAPL,-5.02E-06,10604.28788,699883,149.62,-0.000133672,149.604,149.8054,153.0708,-0.002615238,-0.002850365,-0.011700958
AAPL,-0.000150955,12763.68657,855167,149.63,-0.008754929,149.7815,149.4442,150.938525,-0.014310846,-0.007082911,-0.010317445
AAPL,0.000194257,8293.671642,555676,146.645,0.014354393,147.50575,147.8055,149.1642,0.008642036,0.003161587,-0.003898221
AAPL,0.000105201,10271.28788,677905,147.8,0.006630582,148.3085,148.342,148.472625,0.00132157,-0.001099486,-0.003313911
AAPL,-8.66E-05,12426.56522,857433,147.065,-0.00737769,147.73925,147.9979,147.8763,-0.011347695,-0.011844087,-0.002621279
AAPL,-9.46E-06,14832.43662,1053103,142.94,-0.000349797,144.03,145.2646,147.121275,-0.01301465,-0.021385114,-0.01370366
AAPL,-0.000107765,6406.285714,448440,143.785,-0.004277219,143.485,142.5759,144.83405,0.001723177,0.008029407,-0.008488335
AAPL,0.000104441,11999.43284,803962,145.1,0.006133701,144.21625,143.8854,143.514425,0.011347542,0.011849708,0.003806238
AAPL,-2.02E-05,7584.428571,530910,146.79,-0.000204374,146.332,145.8748,144.335375,0.003435681,0.006338998,0.00865848
AAPL,4.26E-05,7300.045455,481803,146.16,0.005952381,146.25675,146.6189,145.757575,0.005168992,0.001128095,0.004608508
AAPL,-3.87E-05,9051.19697,597379,145.57,-0.001236519,145.44825,146.2682,146.39385,0.000838786,-0.006222132,-0.002278443
AAPL,-9.58E-05,15255.13636,1006839,143.63,-0.010791617,144.41475,145.055,145.865625,-0.013764176,-0.018712213,-0.008863295
AAPL,-8.95E-05,9116.565217,629043,144.18,-0.008739076,143.2425,142.6646,144.3895,0.00149397,0.004940959,-0.005553555
AAPL,-0.000176,13905.21739,959460,143.035,-0.010312161,143.21325,143.3909,143.4651,-0.005814755,-0.008563305,-0.004309236
AAPL,0.000235195,13327.86765,906295,139.51,0.021002079,140.76025,141.7784,142.72645,0.010441513,-0.002482042,-0.004992768
AAPL,4.19E-05,12436.57971,858124,139.82,-0.004148191,141.09525,141.4629,141.81635,-0.015409803,-0.018844517,-0.009528873
AAPL,0.000107263,12188.81081,901972,139.87,0.007792951,139.55275,139.1059,140.3113,0.013433988,0.018909335,0.001428787
AAPL,0.000149429,8490.492958,602825,140.01,0.015070352,140.0975,141.1556,140.388025,0.010326737,-0.001722213,0.001370487
AAPL,-9.51E-05,8995.909091,593730,143.98,-0.004792332,143.2955,142.0533,140.9471,0.002205233,0.012325655,0.007798316
AAPL,-6.79E-05,8047.5,531135,143.78,-0.00545973,143.4965,143.7041,142.14055,-0.002407724,-0.004771611,0.005894342
AAPL,-0.000187961,6950.060606,458704,144.72,-0.013266998,143.598,143.2416,143.223,-0.001993412,0.00282041,0.002344595
AAPL,-0.000185092,8429.61039,649080,141.75,-0.012910053,142.43525,143.1141,143.437125,-0.012417923,-0.01162499,-0.004672082
AAPL,0.000141453,11172.5,782075,139.62,0.009024495,139.98825,140.8594,142.534475,0.004636103,-0.0029462,-0.008665447
AAPL,7.25E-05,9521.787879,628438,142.99,0.004965382,142.09375,141.1435,141.246275,0.011290081,0.017010348,0.002606263
AAPL,0.000104176,12160.63636,802602,143.91,0.005975957,144.0195,143.7776,141.7604,0.003650547,0.003759974,0.00923054
AAPL,0.000210792,11745.68182,775215,144.48,0.014604097,144.288,144.3886,143.3598,0.01431512,0.01012199,0.008481283
AAPL,-6.36E-06,9144.681818,603549,148.765,-0.00016805,147.47775,146.5691,144.881825,0.007329919,0.014270402,0.010654373
AAPL,-3.42E-05,7434.074627,498083,149.465,-0.002040612,148.973,148.8231,146.7511,-0.000432964,0.000486484,0.009749501
AAPL,-2.04E-05,8786.348485,579899,149.5,0.000668896,149.21475,148.8904,148.465575,-0.000328386,-0.00064477,0.003186766
AAPL,-0.000103958,7665.25,521237,150.09,-0.010193884,149.73175,149.1226,149.008525,-0.004609911,-0.0001596,0.00026022
AAPL,0.000109717,9478.15942,653993,147.88,0.004733568,148.39325,148.8469,149.014425,0.001445484,-0.000672503,-0.000879277
AAPL,4.54E-06,8388.106061,553615,149.315,-0.000301376,149.3625,148.9842,148.9704,0.000333082,0.003539973,0.000537019
AAPL,1.76E-05,9889.742424,652723,148.79,0.000672088,149.15425,149.3491,149.042075,0.001066011,0.000346169,0.001604748
AAPL,-0.000215262,17615.43421,1338773,152.45,-0.036274188,150.9235,150.0505,149.483875,-0.002965078,0.011073605,0.006869637
AAPL,0.000251567,16642.14706,1131666,147.06,0.018495852,147.104,149.6763,150.287775,0.015370078,-0.003157481,-0.001057139
AAPL,1.92E-05,7732.140845,548982,148.79,-0.000739297,148.925,149.0291,150.068225,-0.001744167,-0.002314313,-0.007439949
AAPL,1.65E-05,9191.542857,643408,150.105,-0.001232471,149.46725,148.9381,148.77265,0.004706717,0.011549093,0.005218029
AAPL,8.52E-05,5795.30303,382490,150.59,0.005710871,150.459,150.4672,149.681,0.005528084,0.00220779,0.003896787
AAPL,-6.47E-05,7354.426471,500101,151.775,-0.005435678,151.89275,151.2315,150.5169,-0.004287565,0.000371616,0.002918941
AAPL,2.35E-05,6615.363636,436614,151.215,0.00029759,151.31975,151.3105,150.988025,-0.003755293,-0.004051272,0.000819767
AAPL,-4.26E-05,6191.705128,482953,151.49,-0.00686514,150.84225,150.7108,151.1183,-0.001987175,-0.000861916,-0.00149287
AAPL,8.38E-05,10158.16667,792337,150.17,0.004794566,150.4945,150.5746,150.876975,0.001976816,0.001784498,-0.00094249
AAPL,-0.000246424,10928.48718,852422,150.03,-0.013997201,150.66875,150.789,150.72255,-0.017044012,-0.015111182,-0.005232462
AAPL,-0.000113334,4467.846154,348492,148.96,-0.007552363,148.14925,148.4982,149.916325,-0.000928118,-0.003548191,-0.00662603
AAPL,7.48E-05,8388.25641,654284,148.45,0.010306501,148.0215,147.9624,148.895575,0.013109582,0.012641725,-0.001387885
AAPL,-4.97E-05,7932.012821,618697,150.38,-0.00259343,150.04725,149.8645,148.706175,-0.000366551,0.000703302,0.004623883
AAPL,6.50E-05,8222.278481,649560,149.93,0.005869406,149.98425,149.9709,149.402375,0.007070742,0.007896865,0.006257096
AAPL,0.000193072,19359.75949,1529421,151.03,0.015559823,151.08225,151.1695,150.354725,0.018746411,0.019724217,0.009531127
AAPL,0.000402152,26786.32911,2116120,153.74,0.02731885,153.76375,154.0344,151.869675,0.026804107,0.021435472,0.015393297
AAPL,0.000188419,29845.0641,2327915,157.56,0.019103833,157.85875,157.6909,154.43455,0.016861593,0.016539318,0.018194115
AAPL,-2.16E-05,30243.91139,2389269,161.73,-0.005255673,160.66775,160.3912,157.322975,0.015785682,0.019520398,0.02338565
AAPL,2.26E-05,13827.74359,1078564,161.1,0.00257604,162.29,163.2145,161.1066,-0.009854273,-0.018693192,0.003685138
AAPL,0.000128646,10069.1519,795463,160.69,0.007374448,160.7315,160.1861,161.70145,0.003508957,0.006567986,-0.003490847
AAPL,-0.000356852,28840.78571,1211313,159.6,-0.01585213,161.17425,161.1656,161.0955,-0.02221974,-0.016845406,-0.006660801
AAPL,1.99E-05,13991.55128,1091341,159.39,0.004893657,157.915,158.3322,160.0085,0.016497799,0.014336313,0.000350294
AAPL,0.000419072,49342.96203,3898094,159.99,0.038689918,160.476,160.5957,160.0634,0.024067462,0.020798813,0.006087119
AAPL,-0.000265673,29368.20253,2320088,167.48,-0.019345594,165.233,164.5539,161.396275,0.007052163,0.020524582,0.022207142
AAPL,0.000331982,28734.30769,2241276,158.61,0.031145577,163.22775,165.9838,165.02805,0.002260645,-0.016325087,-6.45E-05
AAPL,-0.000144226,22307.84615,1740012,164.015,-0.012590312,163.7705,163.4531,165.0163,-0.020311961,-0.016750982,-0.014186629
AAPL,7.76E-05,23494.72152,1856083,164.29,0.005295514,160.671,160.7921,162.65535,0.030084769,0.031391468,0.006114001
AAPL,0.000135438,22523.59494,1779364,169.095,0.013099145,166.006,166.0325,163.737875,0.025116562,0.027252496,0.018219975
AAPL,0.000219456,21229.44872,1655897,172.07,0.018335561,170.34,170.5746,166.816225,0.025085124,0.022770682,0.025155826
AAPL,1.50E-05,16377.85897,1277473,174.87,-0.002115857,174.675,174.4961,171.0644,0.002932589,0.004661422,0.016134421
AAPL,0.000290748,18478.59494,1459809,175.26,0.023964396,175.08925,175.3303,173.879675,0.017713823,0.013342246,0.011408895
AAPL,-0.000285224,19087.02597,1469701,181.17,-0.028757521,179.1725,178.2063,176.099225,-0.007173255,-0.000311437,0.007736831
AAPL,-6.04E-05,19299.51899,1524662,175.32,-0.00593201,177.1925,177.9118,177.46185,-0.014341747,-0.02268315,-0.004258944
AAPL,0.000435335,17678.34615,1378911,175.075,0.024589462,174.7125,174.1291,176.612825,0.019451957,0.006676081,-0.009069132
AAPL,-0.000505375,32633.03846,2545377,179.29,-0.039405433,178.9535,176.153,175.0465,-0.039144247,-0.017007374,-0.002808825
TSLA,0.000584469,17674.58228,1396292,362.72,0.052464711,358.31755,357.6331,358.21485,0.055389975,0.061917088,0.02335107
TSLA,-7.90E-06,5537.102564,431894,378.84,0.000316756,378.32875,379.1873,367.223225,0.002402672,-0.000899819,0.020630354
TSLA,0.000389394,6528.24359,509203,380.69,0.032546166,379.94335,379.27204,375.65603,0.033854784,0.02965618,0.019879622
TSLA,0.000236663,11749.17949,916436,397.44,0.016228865,394.7775,392.2101,383.89778,0.023808348,0.02850564,0.024262982
TSLA,-8.54E-05,7701.987179,600755,410.62,-0.012566363,406.44935,404.63894,394.417945,-0.004199416,0.001292906,0.01974952
TSLA,0.000224335,7099.782051,553783,411.79,0.017921756,410.10625,407.3756,403.67931,0.021751071,0.030289983,0.01859886
TSLA,0.00024166,8276.571429,347616,418.5,0.015890084,418.76175,419.4869,411.460235,0.008781246,0.001081798,0.007137907
TSLA,5.88E-05,6097.525641,475607,427.91,0.006952397,426.0325,422.0669,415.746225,0.010451667,0.018765035,0.020616363
TSLA,-0.000174709,3833.346154,299001,435.125,-0.01099684,433.6592,431.53018,425.35702,-0.008938355,-0.002676012,0.010035746
TSLA,-0.000407532,7203.371795,561863,428.75,-0.03283965,429.33185,430.04244,429.89178,-0.034924267,-0.030796774,-0.011207984
TSLA,0.000412007,4017.871795,313394,405.15,0.032309021,410.87275,414.18992,423.701135,0.020298255,0.012729619,-0.011419594
TSLA,5.34E-05,4052.384615,316086,424.98,0.012377053,422.00445,420.56208,418.55741,0.018836413,0.019336075,0.006550858
TSLA,0.000156012,7015.410256,547202,440.24,0.006223878,434.70605,431.67462,423.3291,0.023345546,0.031306172,0.026667609
TSLA,0.000372414,4263.974359,332590,440.01,0.026022136,444.472,444.6991,435.066925,0.011064814,0.004530479,0.018510669
TSLA,0.000257319,9583.282051,747496,461.49,0.016598409,454.85235,449.95474,444.70929,0.033210008,0.039147404,0.019927277
TSLA,0.000512554,13102.92308,1022028,473.7,0.038547604,475.2395,470.7954,458.00531,0.039512709,0.044893812,0.033331764
TSLA,-0.000419939,12902.24359,1006375,497.15,-0.031620235,495.437,494.3796,477.789425,-0.02604317,-0.026594342,0.014761105
TSLA,-7.32E-05,5642.512821,440116,482,-0.007842324,484.9525,483.7598,485.748175,-0.015377279,-0.013115807,-0.005041038
TSLA,0.000819135,13124.20253,1036812,493.72,0.062221502,487.69215,481.88516,483.146915,0.065533862,0.074882032,0.021814793
TSLA,-0.000255856,17152.62025,1355057,544.255,-0.007744532,542.849,533.916,503.47709,-0.004079864,0.010442654,0.045927005
TSLA,-0.000188356,9420.115385,734769,529.33,-0.020365368,532.9465,537.1325,531.224025,-0.014435314,-0.015149335,0.00726012
TSLA,0.000293485,12175.16667,949663,494.025,0.039056728,497.0735,509.38162,528.639205,0.026809516,-0.003381551,-0.024136301
TSLA,7.57E-05,5831.666667,454870,507.74,0.005199512,508.06735,509.93056,513.35782,0.001849952,-0.003918102,-0.013882919
TSLA,0.000359806,8008.794872,624686,530.33,0.032149794,522.9633,514.45852,508.778345,0.041260448,0.0556198,0.028724385
TSLA,-9.39E-05,13378.78205,1043545,571.4,-0.003342667,572.9936,562.1567,533.953055,-0.008500269,0.029914613,0.049643306
TSLA,0.000154744,8581.397436,669349,564.24,0.013575783,560.63485,565.46128,564.18807,0.01753307,0.004228088,0.014643273
TSLA,-0.00017686,7230.835443,571236,571.36,-0.011691403,574.8914,571.18816,572.67026,-0.024347903,-0.018185006,-0.011050513
TSLA,0.000411786,6253.474359,487771,541.06,0.030403282,543.08535,553.08854,564.331475,0.026263551,0.008239259,-0.010269284
TSLA,-0.000126321,5431.141026,423629,568.16,-0.002464095,562.15595,560.47408,558.317745,0.007248078,0.007213393,-0.000390584
TSLA,9.70E-05,6632.064103,517301,575.22,0.009804944,570.56525,566.7724,558.805125,0.02444681,0.023505167,0.018763214
TSLA,0.000111493,11639.73077,907899,632.42,0.013456247,631.9292,639.30988,590.310385,0.016268516,0.007686601,0.050132449
TSLA,0.000241062,7063.628205,550963,639.34,0.017283449,641.27145,642.72548,625.75891,0.006609214,0.000752141,0.024786591
TSLA,0.001694317,26167.62025,2067242,673.99,0.148325643,672.73535,658.97704,646.090455,0.135767208,0.145318204,0.059313367
TSLA,8.53E-06,37564.92405,2967629,882.96,-0.006659418,885.8106,838.79864,733.62222,0.055738608,0.101737695,0.136524981
TSLA,-0.001601778,27034.44304,2135721,823,-0.114228433,849.91665,876.99218,862.91063,-0.138670245,-0.161291267,-0.027041775
TSLA,0.001002894,17074.57692,1331817,700.105,0.069075353,707.2423,721.14636,802.98736,0.053212244,0.047518981,-0.070505525
TSLA,6.49E-05,8445.151899,667167,730.01,0.025588691,733.004,741.4074,740.731365,0.014929318,0.005553654,0.003456746
TSLA,-0.00051654,7153.227848,565105,800.39,-0.038956009,799.447,778.1131,756.998105,-0.030195623,-0.013115343,0.007849055
TSLA,3.96E-05,4260.164557,336553,768.64,0.006934326,769.8755,771.87376,766.389295,0.002854682,0.003965467,0.011286888
TSLA,-0.000365817,4944.341772,390603,779.75,-0.015748637,776.8484,775.95726,773.725035,-0.011247883,-0.002684761,0.00090284
TSLA,0.000891172,6182.506329,488418,741.37,0.084316873,738.36255,751.48522,769.83495,0.089205432,0.070130215,0.00982193
TSLA,0.000213163,5112.392405,403879,786.55,0.016693154,785.83645,795.32228,779.371635,0.018140607,0.007436885,0.01896984
TSLA,0.000473754,4294.56962,339271,842,0.024845606,841.9271,823.58844,806.186995,0.015549327,0.033282594,0.023881736
TSLA,-0.000155306,8413.835443,664693,923.1,-0.005752356,920.80875,892.25102,844.012765,-0.006699002,0.03106164,0.052140977
TSLA,1.92E-05,6777.443038,535418,911.82,-0.009651028,905.28155,912.01742,895.385585,-0.013238754,-0.025457957,0.014882164
